Stock quote and option quote for SPY on 12/3/25 02:45:44

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
681.53,P,0,682.35,P,682.40,P,0 x 0,0,<empty>,<empty>,<empty>

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
0,1.03%,125.3,1.759,Q,6/21/24,565.16,409.21,"856,432,000",1.008

2 DEC 25  (-1)  100 (Weeklys)
,,Volume,Open.Int,AS,BS,Last Size,LAST,LX,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,AS,BS,Last Size,LAST,LX,,
,,<empty>,148,0,0,0,0, ,174.74,A,178.24,D,31 MAR 26,512,2.30,W,2.32,I,<empty>,554,0,0,0,0, ,,
,,<empty>,102,0,0,0,0, ,173.77,A,177.27,D,31 MAR 26,513,2.32,W,2.33,N,<empty>,137,0,0,0,0, ,,
,,<empty>,21,0,0,0,0, ,172.80,D,176.31,D,31 MAR 26,514,2.34,W,2.36,W,<empty>,177,0,0,0,0, ,,
,,0,26,0,0,1,139.41,C,171.84,A,175.34,D,31 MAR 26,515,2.36,W,2.38,I,0,"1,132",0,0,1,2.52,S,,
,,<empty>,10,0,0,0,0, ,170.87,D,174.38,D,31 MAR 26,516,2.38,I,2.41,I,0,150,0,0,1,3.07,I,,
,,<empty>,1,0,0,0,0, ,169.91,S,173.41,D,31 MAR 26,517,2.42,W,2.43,D,0,52,0,0,1,15.02,B,,
,,0,9,0,0,1,144.94,W,168.95,S,172.45,D,31 MAR 26,518,2.44,W,2.46,I,<empty>,185,0,0,0,0, ,,
,,<empty>,0,0,0,0,0, ,167.98,D,171.49,D,31 MAR 26,519,2.46,I,2.48,D,0,837,0,0,2,4.45,J,,
,,<empty>,195,0,0,0,0, ,167.01,D,170.53,D,31 MAR 26,520,2.48,I,2.50,D,0,"1,435",0,0,1,2.84,J,,
,,<empty>,3,0,0,0,0, ,166.06,A,169.56,D,31 MAR 26,521,2.50,I,2.53,N,<empty>,322,0,0,0,0, ,,
,,<empty>,6,0,0,0,0, ,165.10,S,168.60,D,31 MAR 26,522,2.54,I,2.56,I,<empty>,87,0,0,0,0, ,,
,,<empty>,4,0,0,0,0, ,164.14,S,167.64,D,31 MAR 26,523,2.56,I,2.59,I,0,749,0,0,6,2.74,I,,
,,<empty>,8,0,0,0,0, ,163.17,D,166.68,D,31 MAR 26,524,2.59,W,2.61,N,<empty>,476,0,0,0,0, ,,
,,<empty>,36,0,0,0,0, ,162.21,D,165.72,D,31 MAR 26,525,2.61,W,2.64,I,0,"7,990",0,0,10,2.61,I,,
,,<empty>,54,0,0,0,0, ,161.25,D,164.76,D,31 MAR 26,526,2.64,I,2.67,W,<empty>,130,0,0,0,0, ,,
,,<empty>,3,0,0,0,0, ,160.29,D,163.80,D,31 MAR 26,527,2.67,I,2.70,I,0,146,0,0,1,5.54,M,,
,,<empty>,4,0,0,0,0, ,159.33,A,162.84,D,31 MAR 26,528,2.70,I,2.72,W,<empty>,44,0,0,0,0, ,,
,,<empty>,3,0,0,0,0, ,158.38,A,161.88,D,31 MAR 26,529,2.72,I,2.74,W,0,159,0,0,27,15.25,A,,
,,0,37,0,0,1,134.00,W,157.42,A,160.92,D,31 MAR 26,530,2.76,D,2.78,I,0,263,0,0,3,2.91,A,,
,,<empty>,1,0,0,0,0, ,156.46,A,159.96,D,31 MAR 26,531,2.78,I,2.81,W,0,106,0,0,1,14.47,S,,
,,<empty>,3,0,0,0,0, ,155.50,D,159.01,D,31 MAR 26,532,2.81,I,2.84,W,0,53,0,0,5,3.72,M,,
,,<empty>,9,0,0,0,0, ,154.54,D,158.05,D,31 MAR 26,533,2.85,I,2.87,W,<empty>,469,0,0,0,0, ,,
,,<empty>,13,0,0,0,0, ,153.59,A,157.05,D,31 MAR 26,534,2.88,W,2.90,W,0,375,0,0,1,3.83,W,,
,,0,39,0,0,1,160.69,E,152.63,A,156.14,D,31 MAR 26,535,2.91,I,2.94,I,0,441,0,0,1,4.06,I,,
,,<empty>,4,0,0,0,0, ,151.67,A,155.18,D,31 MAR 26,536,2.95,W,2.97,I,0,211,0,0,30,7.29,B,,
,,<empty>,3,0,0,0,0, ,150.72,A,154.23,D,31 MAR 26,537,2.98,I,3.00,N,0,15,0,0,2,5.43,E,,
,,0,3,0,0,4,94.39,I,149.76,A,153.28,D,31 MAR 26,538,3.02,W,3.04,D,0,26,0,0,1,5.15,M,,
,,0,1,0,0,1,88.48,H,148.81,A,152.32,D,31 MAR 26,539,3.05,I,3.07,I,<empty>,43,0,0,0,0, ,,
,,0,91,0,0,1,143.64,M,147.86,D,151.37,D,31 MAR 26,540,3.08,I,3.11,I,0,402,0,0,1,3.17,W,,
,,<empty>,11,0,0,0,0, ,146.90,A,150.42,D,31 MAR 26,541,3.12,W,3.13,I,<empty>,301,0,0,0,0, ,,
,,<empty>,11,0,0,0,0, ,145.95,A,149.46,D,31 MAR 26,542,3.15,I,3.18,N,<empty>,33,0,0,0,0, ,,
,,<empty>,3,0,0,0,0, ,145.00,D,148.51,D,31 MAR 26,543,3.19,W,3.21,W,0,209,0,0,1,8.70,I,,
,,0,6,0,0,2,78.66,E,144.03,A,147.51,D,31 MAR 26,544,3.23,N,3.25,I,0,55,0,0,2,7.65,W,,
,,0,31,0,0,1,82.81,N,143.08,A,146.56,D,31 MAR 26,545,3.26,I,3.29,I,0,293,0,0,3,3.50,D,,
,,0,5,0,0,1,104.23,A,142.15,D,145.66,D,31 MAR 26,546,3.30,I,3.32,I,0,163,0,0,1,18.06,B,,
,,<empty>,14,0,0,0,0, ,141.17,A,144.66,D,31 MAR 26,547,3.35,W,3.37,N,0,92,0,0,4,8.91,J,,
,,<empty>,11,0,0,0,0, ,140.25,D,143.76,D,31 MAR 26,548,3.38,I,3.41,I,0,109,0,0,1,12.37,I,,
,,<empty>,11,0,0,0,0, ,139.27,A,142.77,D,31 MAR 26,549,3.42,I,3.45,N,0,50,0,0,1,12.53,I,,
,,0,104,0,0,1,96.11,I,138.33,A,141.82,D,31 MAR 26,550,3.46,I,3.49,I,0,"2,219",0,0,2,3.49,B,,
,,0,12,0,0,1,127.34,C,137.40,D,140.92,D,31 MAR 26,551,3.49,I,3.53,N,0,32,0,0,1,10.30,J,,
,,0,6,0,0,6,92.06,C,136.46,D,139.97,D,31 MAR 26,552,3.55,D,3.58,I,0,270,0,0,9,18.28,A,,
,,0,6,0,0,1,103.76,W,135.51,D,139.03,D,31 MAR 26,553,3.59,I,3.62,I,<empty>,133,0,0,0,0, ,,
,,<empty>,7,0,0,0,0, ,134.57,D,138.08,D,31 MAR 26,554,3.63,I,3.66,W,0,19,0,0,1,3.67,M,,
,,0,18,0,0,1,100.00,C,133.59,A,137.17,P,31 MAR 26,555,3.68,D,3.70,D,0,943,0,0,2,4.08,C,,
,,0,0,0,0,1,71.61,E,132.68,D,136.19,D,31 MAR 26,556,3.72,I,3.73,I,0,114,0,0,10,6.13,N,,
,,0,7,0,0,15,116.82,I,131.73,D,135.25,D,31 MAR 26,557,3.78,N,3.79,W,<empty>,105,0,0,0,0, ,,
,,<empty>,41,0,0,0,0, ,130.76,A,134.26,D,31 MAR 26,558,3.80,W,3.83,W,0,220,0,0,2,13.33,B,,
,,<empty>,12,0,0,0,0, ,129.85,D,133.36,D,31 MAR 26,559,3.87,W,3.90,I,0,186,0,0,1,9.86,C,,
,,0,64,0,0,1,119.24,W,128.91,D,132.42,D,31 MAR 26,560,3.91,D,3.94,I,0,"2,134",0,0,10,3.93,M,,
,,0,85,0,0,4,103.88,I,127.97,D,131.48,D,31 MAR 26,561,3.96,I,3.99,N,0,24,0,0,1,4.04,A,,
,,<empty>,33,0,0,0,0, ,127.03,D,130.54,D,31 MAR 26,562,4.01,D,4.03,W,0,54,0,0,1,6.15,W,,
,,<empty>,7,0,0,0,0, ,126.09,D,129.61,D,31 MAR 26,563,4.06,W,4.09,I,<empty>,67,0,0,0,0, ,,
,,0,18,0,0,1,67.64,E,125.16,D,128.67,D,31 MAR 26,564,4.11,D,4.14,I,<empty>,63,0,0,0,0, ,,
,,0,92,0,0,1,122.48,N,124.22,D,127.73,D,31 MAR 26,565,4.15,C,4.19,I,0,227,0,0,5,4.67,M,,
,,0,34,0,0,1,75.09,X,123.28,D,126.80,D,31 MAR 26,566,4.22,D,4.24,W,0,259,0,0,1,14.34,H,,
,,0,15,0,0,1,82.37,I,122.35,D,125.86,D,31 MAR 26,567,4.26,I,4.29,W,0,64,0,0,1,21.92,M,,
,,0,58,0,0,11,81.48,I,121.37,D,124.88,D,31 MAR 26,568,4.32,I,4.35,I,<empty>,92,0,0,0,0, ,,
,,0,15,0,0,1,80.47,I,120.48,D,123.99,D,31 MAR 26,569,4.38,W,4.41,I,0,106,0,0,1,7.74,J,,
,,0,"1,143",0,0,1,115.07,M,119.55,D,123.06,D,31 MAR 26,570,4.42,W,4.46,I,0,469,0,0,1,4.45,I,,
,,<empty>,5,0,0,0,0, ,118.62,D,122.13,D,31 MAR 26,571,4.48,I,4.52,I,0,227,0,0,20,11.99,E,,
,,0,39,0,0,1,66.75,W,117.69,D,121.20,D,31 MAR 26,572,4.54,I,4.58,I,0,52,0,0,1,8.02,M,,
,,0,38,0,0,20,77.51,A,116.75,D,120.27,D,31 MAR 26,573,4.60,I,4.64,W,0,47,0,0,6,4.84,I,,
,,0,227,0,0,199,76.43,A,115.82,D,119.34,D,31 MAR 26,574,4.66,B,4.75,C,0,141,0,0,1,9.15,A,,
,,0,247,0,0,1,122.98,W,114.90,D,118.41,D,31 MAR 26,575,4.72,W,4.75,I,0,478,0,0,1,4.70,E,,
,,<empty>,206,0,0,0,0, ,113.97,D,117.48,D,31 MAR 26,576,4.56,M,4.82,D,0,8,0,0,1,6.06,N,,
,,<empty>,23,0,0,0,0, ,112.96,P,115.21,E,31 MAR 26,577,4.84,I,4.87,W,0,"4,492",0,0,2,4.84,M,,
,,<empty>,233,0,0,0,0, ,112.11,D,115.63,D,31 MAR 26,578,4.91,I,4.94,I,0,123,0,0,1,29.22,I,,
,,0,98,0,0,1,72.84,I,111.19,D,114.70,D,31 MAR 26,579,4.98,W,5.00,W,0,281,0,0,1,7.58,A,,
,,0,152,0,0,3,104.48,I,110.26,D,113.78,D,31 MAR 26,580,5.03,W,5.07,I,0,"3,237",0,0,22,5.00,B,,
,,0,80,0,0,1,86.70,M,109.34,D,112.85,D,31 MAR 26,581,5.07,E,5.14,I,0,268,0,0,1,7.77,A,,
,,0,339,0,0,10,70.33,X,108.42,D,111.93,D,31 MAR 26,582,5.17,D,5.31,E,0,220,0,0,1,10.46,M,,
,,0,70,0,0,1,54.21,E,107.50,D,111.01,D,31 MAR 26,583,5.24,D,5.28,I,0,206,0,0,2,12.22,M,,
,,0,164,0,0,1,68.91,I,106.58,D,110.09,D,31 MAR 26,584,5.31,W,5.35,D,0,149,0,0,1,8.67,N,,
,,0,164,0,0,1,56.88,N,105.66,D,109.17,D,31 MAR 26,585,5.37,M,5.41,I,0,767,0,0,2,5.79,E,,
,,<empty>,22,0,0,0,0, ,104.74,D,108.25,D,31 MAR 26,586,5.46,W,5.49,I,0,351,0,0,1,7.77,M,,
,,0,228,0,0,6,104.61,X,102.38,S,104.60,D,31 MAR 26,590,5.75,D,5.78,W,0,"1,118",0,0,1,6.05,B,,
,,0,65,0,0,1,93.96,X,96.58,Z,99.98,Z,31 MAR 26,595,6.15,I,6.19,I,0,574,0,0,2,6.63,A,,
,,0,633,0,0,1,94.69,B,92.11,Z,95.41,Z,31 MAR 26,600,6.58,W,6.62,D,0,"21,365",0,0,1,6.50,B,,
,,0,81,0,0,2,83.12,I,87.68,Z,90.86,Z,31 MAR 26,605,7.05,I,7.09,I,0,222,0,0,2,6.96,C,,
,,0,267,0,0,1,79.97,M,83.29,Z,86.37,Z,31 MAR 26,610,7.56,I,7.60,I,0,829,0,0,1,7.82,C,,
,,0,261,0,0,1,83.00,X,78.95,M,81.91,M,31 MAR 26,615,8.10,W,8.15,I,0,"1,503",0,0,1,8.09,I,,
,,0,519,0,0,1,76.97,N,74.65,Z,77.48,Z,31 MAR 26,620,8.70,I,8.74,D,0,"3,625",0,0,1,8.54,B,,
,,0,"1,052",0,0,2,64.64,M,71.44,C,72.02,C,31 MAR 26,625,9.33,W,9.38,I,0,"1,407",0,0,3,9.67,B,,
,,0,"3,101",0,0,1,66.74,W,67.17,C,68.01,W,31 MAR 26,630,10.03,W,10.08,W,0,"4,934",0,0,1,10.05,B,,
,,0,750,0,0,5,64.17,M,62.99,W,63.82,E,31 MAR 26,635,10.79,I,10.84,I,0,"4,143",0,0,1,11.47,I,,
,,0,"3,553",0,0,4,59.73,I,58.67,B,59.66,C,31 MAR 26,640,11.60,I,11.65,I,0,"1,212",0,0,1,12.14,A,,
,,0,333,0,0,1,54.46,C,54.77,W,55.32,W,31 MAR 26,645,12.48,M,12.54,I,0,958,0,0,1,12.92,U,,
,,0,"1,948",0,0,1,51.25,I,50.55,E,51.55,W,31 MAR 26,650,13.45,W,13.50,W,0,"1,284",0,0,1,13.32,I,,
,,0,923,0,0,1,35.10,S,46.05,Z,48.27,Z,31 MAR 26,655,14.49,W,14.54,W,0,"1,232",0,0,2,14.76,U,,
,,0,767,0,0,1,43.38,J,42.79,B,43.51,W,31 MAR 26,660,15.62,I,15.68,W,0,"1,090",0,0,1,16.72,E,,
,,0,670,0,0,2,40.81,M,37.83,D,41.34,D,31 MAR 26,665,16.86,D,16.92,W,0,"1,301",0,0,24,16.64,A,,
,,0,"1,461",0,0,1,35.96,J,35.68,C,36.10,C,31 MAR 26,670,18.26,N,18.28,W,0,"2,054",0,0,2,17.89,C,,
,,0,830,0,0,5,32.90,A,32.19,C,32.61,C,31 MAR 26,675,19.71,I,19.78,I,0,"1,624",0,0,1,19.58,M,,
,,0,"2,031",0,0,6,29.09,N,28.56,M,29.28,A,31 MAR 26,680,21.36,W,21.43,W,0,"1,352",0,0,2,21.80,M,,
,,0,"1,120",0,0,1,26.29,H,25.80,I,25.87,W,31 MAR 26,685,23.17,I,23.25,I,0,"5,305",0,0,1,23.64,W,,
,,0,"1,740",0,0,3,23.43,B,22.78,W,22.84,W,31 MAR 26,690,25.16,I,25.26,C,0,359,0,0,1,24.84,A,,
,,0,"1,279",0,0,1,19.80,W,19.93,I,20.00,W,31 MAR 26,695,27.36,I,27.48,I,0,402,0,0,3,27.98,B,,
,,0,"4,517",0,0,2,17.72,C,17.28,I,17.34,I,31 MAR 26,700,29.24,M,31.64,D,0,209,0,0,3,29.57,J,,
,,0,"1,668",0,0,2,16.07,I,14.85,W,14.91,W,31 MAR 26,705,31.89,B,33.40,B,0,112,0,0,1,33.01,C,,
,,0,"1,585",0,0,2,13.01,A,12.63,I,12.69,I,31 MAR 26,710,34.55,Z,36.77,Z,0,64,0,0,1,40.75,E,,
,,0,"1,218",0,0,1,10.60,M,10.67,W,10.72,W,31 MAR 26,715,37.72,Z,40.17,Z,0,334,0,0,1,56.46,H,,
,,0,"3,474",0,0,2,9.66,M,8.92,I,8.97,W,31 MAR 26,720,41.17,Z,43.92,M,0,50,0,0,1,41.27,N,,
,,0,"1,249",0,0,1,7.58,B,7.41,I,7.46,I,31 MAR 26,725,44.57,D,47.79,H,0,4,0,0,1,80.86,N,,
,,0,"1,501",0,0,7,6.31,P,6.11,C,6.16,I,31 MAR 26,730,50.12,W,50.80,Z,<empty>,2,0,0,0,0, ,,
,,0,791,0,0,1,5.41,I,5.01,I,5.05,W,31 MAR 26,735,53.08,D,56.59,D,<empty>,1,0,0,0,0, ,,
,,0,"2,008",0,0,1,4.33,P,4.08,W,4.13,I,31 MAR 26,740,57.63,D,61.15,D,<empty>,0,0,0,0,0, ,,
,,0,492,0,0,1,3.66,A,3.32,I,3.36,I,31 MAR 26,745,62.33,D,65.85,D,0,2,0,0,1,65.26,N,,
,,0,"1,846",0,0,2,2.80,P,2.69,D,2.72,I,31 MAR 26,750,67.14,D,70.65,D,0,3,0,0,3,81.65,B,,
,,0,"2,422",0,0,1,2.67,A,2.17,W,2.20,W,31 MAR 26,755,72.01,D,75.52,D,<empty>,0,0,0,0,0, ,,
,,0,"1,065",0,0,1,1.76,M,1.76,W,1.79,I,31 MAR 26,760,76.92,D,80.44,D,<empty>,0,0,0,0,0, ,,
,,0,"2,014",0,0,80,1.81,A,1.43,W,1.45,W,31 MAR 26,765,81.86,D,85.38,D,<empty>,0,0,0,0,0, ,,
,,0,"4,850",0,0,300,1.18,Q,1.17,N,1.18,I,31 MAR 26,770,86.89,D,90.40,D,<empty>,0,0,0,0,0, ,,
,,0,"1,762",0,0,3,.96,A,.95,E,.97,W,31 MAR 26,775,91.80,D,95.31,D,<empty>,0,0,0,0,0, ,,
,,0,"3,524",0,0,4,.80,W,.78,N,.80,W,31 MAR 26,780,96.77,D,100.29,D,<empty>,0,0,0,0,0, ,,
,,0,"1,922",0,0,1,.84,A,.65,N,.66,I,31 MAR 26,785,101.75,D,105.27,D,<empty>,0,0,0,0,0, ,,
,,0,"5,737",0,0,1,.70,B,.54,N,.55,I,31 MAR 26,790,106.74,D,110.25,D,<empty>,0,0,0,0,0, ,,
,,0,"1,861",0,0,2,1.17,M,.45,W,.46,W,31 MAR 26,795,111.72,D,115.24,D,<empty>,0,0,0,0,0, ,,
,,0,"12,199",0,0,25,.49,B,.38,N,.39,W,31 MAR 26,800,116.71,D,120.22,D,<empty>,0,0,0,0,0, ,,
,,0,234,0,0,2,.42,H,.32,W,.33,N,31 MAR 26,805,121.69,D,125.21,D,<empty>,0,0,0,0,0, ,,
,,<empty>,138,0,0,0,0, ,.27,W,.28,N,31 MAR 26,810,126.68,D,130.20,D,<empty>,0,0,0,0,0, ,,
,,0,602,0,0,100,.27,A,.23,I,.24,N,31 MAR 26,815,131.67,D,135.18,D,<empty>,0,0,0,0,0, ,,

30 APR 26  (148)  100 (EOM)
,,Volume,Open.Int,AS,BS,Last Size,LAST,LX,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,AS,BS,Last Size,LAST,LX,,
,,<empty>,0,0,0,0,0, ,255.51,A,258.94,D,30 APR 26,430,1.58,I,1.59,N,0,352,0,0,1,1.63,B,,
,,<empty>,1,0,0,0,0, ,250.63,A,254.09,D,30 APR 26,435,1.65,D,1.66,W,0,54,0,0,1,3.03,E,,
,,<empty>,0,0,0,0,0, ,245.82,A,249.25,D,30 APR 26,440,1.72,N,1.73,N,0,116,0,0,1,2.09,W,,
,,<empty>,0,0,0,0,0, ,240.94,A,244.36,D,30 APR 26,445,1.78,I,1.80,I,<empty>,51,0,0,0,0, ,,
,,<empty>,0,0,0,0,0, ,236.13,S,239.61,D,30 APR 26,450,1.85,I,1.87,D,0,"16,277",0,0,1,1.94,E,,
,,<empty>,0,0,0,0,0, ,231.26,D,234.68,D,30 APR 26,455,1.92,W,1.95,W,<empty>,62,0,0,0,0, ,,
,,<empty>,0,0,0,0,0, ,226.46,S,229.85,D,30 APR 26,460,2.00,W,2.03,W,0,103,0,0,1,3.10,D,,
,,<empty>,0,0,0,0,0, ,221.60,D,225.06,D,30 APR 26,465,2.08,N,2.11,W,<empty>,70,0,0,0,0, ,,
,,<empty>,0,0,0,0,0, ,216.80,A,220.29,D,30 APR 26,470,2.17,W,2.20,W,0,111,0,0,1,3.78,E,,
,,<empty>,0,0,0,0,0, ,211.98,S,215.47,D,30 APR 26,475,2.27,W,2.29,D,0,160,0,0,1,2.80,W,,
,,<empty>,21,0,0,0,0, ,207.16,A,210.69,S,30 APR 26,480,2.37,W,2.39,W,<empty>,198,0,0,0,0, ,,
,,<empty>,3,0,0,0,0, ,202.34,D,205.76,D,30 APR 26,485,2.47,W,2.49,W,0,264,0,0,1,4.16,D,,
,,<empty>,0,0,0,0,0, ,197.55,S,201.08,S,30 APR 26,490,2.59,W,2.61,I,0,414,0,0,2,5.07,T,,
,,<empty>,0,0,0,0,0, ,192.75,A,196.28,S,30 APR 26,495,2.71,W,2.73,I,<empty>,104,0,0,0,0, ,,
,,<empty>,1,0,0,0,0, ,187.97,A,191.51,S,30 APR 26,500,2.84,N,2.86,I,0,"1,312",0,0,2,5.03,C,,
,,<empty>,2,0,0,0,0, ,183.19,A,186.70,D,30 APR 26,505,2.97,C,3.00,I,0,232,0,0,20,3.89,W,,
,,<empty>,1,0,0,0,0, ,178.42,A,181.89,D,30 APR 26,510,3.12,D,3.14,W,0,492,0,0,1,5.51,X,,
,,<empty>,3,0,0,0,0, ,173.64,A,177.11,D,30 APR 26,515,3.27,I,3.31,I,<empty>,27,0,0,0,0, ,,
,,0,5,0,0,1,174.92,W,168.93,D,172.44,D,30 APR 26,520,3.44,C,3.47,D,<empty>,160,0,0,0,0, ,,
,,<empty>,5,0,0,0,0, ,164.15,A,167.74,S,30 APR 26,525,3.63,B,3.66,I,0,87,0,0,2,4.00,A,,
,,0,11,0,0,2,155.24,E,159.44,A,163.02,P,30 APR 26,530,3.82,W,3.85,W,0,577,0,0,1,6.73,B,,
,,<empty>,1,0,0,0,0, ,154.77,D,158.29,D,30 APR 26,535,4.03,W,4.06,D,0,101,0,0,1,6.14,C,,
,,0,4,0,0,1,146.86,M,150.08,D,153.60,D,30 APR 26,540,4.25,W,4.29,I,0,126,0,0,1,6.11,P,,
,,<empty>,1,0,0,0,0, ,145.41,D,148.92,D,30 APR 26,545,4.49,W,4.53,I,0,51,0,0,1,5.54,X,,
,,0,7,0,0,1,122.00,S,140.69,A,144.22,D,30 APR 26,550,4.75,M,4.79,W,0,845,0,0,7,5.22,M,,
,,0,3,0,0,1,127.16,A,136.05,A,139.65,S,30 APR 26,555,5.03,D,5.07,W,0,48,0,0,1,8.05,A,,
,,<empty>,5,0,0,0,0, ,131.64,Z,134.85,Z,30 APR 26,560,5.32,W,5.36,W,0,385,0,0,50,7.42,M,,
,,<empty>,7,0,0,0,0, ,127.50,S,129.79,S,30 APR 26,565,5.64,I,5.68,D,<empty>,23,0,0,0,0, ,,
,,<empty>,11,0,0,0,0, ,122.96,S,125.19,S,30 APR 26,570,5.98,W,6.02,W,0,400,0,0,1,7.25,C,,
,,0,7,0,0,1,109.11,M,118.43,S,120.60,S,30 APR 26,575,6.35,D,6.39,W,0,275,0,0,1,6.42,M,,
,,0,410,0,0,2,97.15,A,113.53,Z,116.43,Z,30 APR 26,580,6.74,D,6.78,W,0,511,0,0,1,7.15,I,,
,,0,27,0,0,1,116.58,E,109.47,S,111.50,S,30 APR 26,585,7.16,W,7.20,C,0,135,0,0,1,10.60,J,,
,,0,19,0,0,2,110.54,M,105.69,I,107.69,Z,30 APR 26,590,7.61,D,7.65,W,0,367,0,0,1,7.78,M,,
,,<empty>,18,0,0,0,0, ,100.27,S,102.87,S,30 APR 26,595,8.09,B,8.13,W,0,190,0,0,7,8.70,M,,
,,0,65,0,0,1,97.98,E,96.85,I,98.72,Z,30 APR 26,600,8.59,I,8.65,M,0,"1,882",0,0,1,8.79,E,,
,,0,49,0,0,4,85.03,S,91.58,Z,93.98,Z,30 APR 26,605,9.14,I,9.19,W,0,177,0,0,1,9.03,J,,
,,0,60,0,0,1,78.17,A,88.22,W,88.67,N,30 APR 26,610,9.72,C,9.78,I,0,333,0,0,1,10.15,M,,
,,0,2,0,0,1,78.00,P,87.26,E,87.84,E,30 APR 26,611,9.86,W,9.91,I,0,22,0,0,1,10.12,A,,
,,<empty>,10,0,0,0,0, ,86.41,S,86.94,I,30 APR 26,612,9.98,W,10.03,E,0,4,0,0,1,13.73,M,,
,,<empty>,0,0,0,0,0, ,84.99,S,86.73,S,30 APR 26,613,10.10,W,10.15,W,0,22,0,0,2,12.39,C,,
,,<empty>,0,0,0,0,0, ,84.71,W,85.26,W,30 APR 26,614,10.22,W,10.28,I,0,67,0,0,1,10.07,A,,
,,<empty>,4,0,0,0,0, ,83.91,C,84.37,W,30 APR 26,615,10.35,I,10.41,I,0,985,0,0,1,10.58,A,,
,,<empty>,25,0,0,0,0, ,81.90,M,83.55,S,30 APR 26,616,10.50,W,10.55,W,<empty>,32,0,0,0,0, ,,
,,<empty>,4,0,0,0,0, ,82.14,W,82.69,E,30 APR 26,617,10.62,Z,10.69,I,<empty>,4,0,0,0,0, ,,
,,<empty>,0,0,0,0,0, ,80.76,S,82.41,S,30 APR 26,618,10.76,W,10.83,C,<empty>,45,0,0,0,0, ,,
,,<empty>,1,0,0,0,0, ,79.93,S,81.56,S,30 APR 26,619,10.89,W,10.95,E,<empty>,20,0,0,0,0, ,,
,,0,676,0,0,2,61.67,I,79.66,C,80.09,E,30 APR 26,620,11.03,W,11.10,W,0,917,0,0,2,11.77,M,,
,,<empty>,3,0,0,0,0, ,78.72,B,79.28,B,30 APR 26,621,11.17,I,11.24,E,0,13,0,0,4,12.82,J,,
,,<empty>,3,0,0,0,0, ,76.88,S,78.48,W,30 APR 26,622,11.32,D,11.37,I,<empty>,1,0,0,0,0, ,,
,,<empty>,0,0,0,0,0, ,77.08,B,77.63,B,30 APR 26,623,11.46,W,11.51,W,0,1,0,0,2,14.36,I,,
,,<empty>,0,0,0,0,0, ,75.49,Z,77.55,Z,30 APR 26,624,11.61,W,11.66,I,<empty>,27,0,0,0,0, ,,
,,0,16,0,0,1,80.00,A,75.46,I,75.87,E,30 APR 26,625,11.75,I,11.81,I,0,122,0,0,5,13.94,A,,
,,<empty>,3,0,0,0,0, ,74.57,B,75.08,I,30 APR 26,626,11.91,B,11.98,E,<empty>,3,0,0,0,0, ,,
,,0,5,0,0,1,82.08,X,73.27,B,74.78,B,30 APR 26,627,12.06,I,12.12,E,<empty>,22,0,0,0,0, ,,
,,<empty>,10,0,0,0,0, ,72.20,Z,74.17,Z,30 APR 26,628,12.21,P,12.28,I,<empty>,19,0,0,0,0, ,,
,,<empty>,1,0,0,0,0, ,71.38,Z,73.33,Z,30 APR 26,629,12.10,B,12.44,I,<empty>,1,0,0,0,0, ,,
,,0,135,0,0,2,72.21,B,71.28,B,72.72,Z,30 APR 26,630,12.53,W,12.58,W,0,"1,704",0,0,5,12.45,N,,
,,<empty>,1,0,0,0,0, ,69.74,Z,71.65,Z,30 APR 26,631,12.69,I,12.75,I,<empty>,27,0,0,0,0, ,,
,,<empty>,1,0,0,0,0, ,68.93,Z,70.82,Z,30 APR 26,632,12.84,I,12.91,I,<empty>,0,0,0,0,0, ,,
,,<empty>,0,0,0,0,0, ,68.74,N,69.27,I,30 APR 26,633,13.03,B,13.10,C,0,175,0,0,2,23.45,P,,
,,0,1,0,0,1,71.10,P,67.99,W,68.48,W,30 APR 26,634,13.20,B,13.27,C,0,2,0,0,1,17.65,N,,
,,0,20,0,0,4,66.92,C,66.52,Z,68.32,Z,30 APR 26,635,13.35,I,13.42,I,0,969,0,0,1,14.19,A,,
,,<empty>,619,0,0,0,0, ,66.30,N,66.82,N,30 APR 26,636,13.24,B,13.62,I,<empty>,2,0,0,0,0, ,,
,,0,1,0,0,1,71.88,E,65.50,B,66.01,N,30 APR 26,637,13.62,C,13.77,E,<empty>,1,0,0,0,0, ,,
,,0,7,0,0,1,64.28,E,64.72,C,65.23,I,30 APR 26,638,13.88,W,13.95,I,<empty>,229,0,0,0,0, ,,
,,<empty>,2,0,0,0,0, ,63.52,B,64.84,B,30 APR 26,639,14.07,I,14.13,I,<empty>,32,0,0,0,0, ,,
,,0,316,0,0,1,47.23,B,63.17,C,63.56,E,30 APR 26,640,14.25,W,14.31,I,0,"2,380",0,0,6,15.07,B,,
,,<empty>,"1,220",0,0,0,0, ,62.33,W,62.78,N,30 APR 26,641,14.43,W,14.50,I,0,41,0,0,1,23.23,Z,,
